filename,label,hot_frac,max_blob
2025_Conforme_2_Cam_B_3_101.jpg,chataigne,0.183,11021
2025_Conforme_2_Cam_B_3_102.jpg,chataigne,0.1963,11318
2025_Conforme_2_Cam_B_3_103.jpg,chataigne,0.1649,8447
2025_Conforme_2_Cam_B_3_104.jpg,vide,0.0017,10
2025_Conforme_2_Cam_B_3_106.jpg,chataigne,0.2917,17773
2025_Conforme_2_Cam_B_3_107.jpg,vide,0.0003,5
2025_Conforme_2_Cam_B_3_108.jpg,chataigne,0.1243,7462
2025_Conforme_2_Cam_B_3_109.jpg,vide,0.0011,8
2025_Conforme_2_Cam_B_3_11.jpg,vide,0.0012,13
2025_Conforme_2_Cam_B_3_110.jpg,chataigne,0.1487,7870
2025_Conforme_2_Cam_B_3_111.jpg,vide,0.0026,9
2025_Conforme_2_Cam_B_3_112.jpg,chataigne,0.3042,18486
2025_Conforme_2_Cam_B_3_113.jpg,vide,0.0006,3
2025_Conforme_2_Cam_B_3_114.jpg,chataigne,0.2919,17170
2025_Conforme_2_Cam_B_3_115.jpg,chataigne,0.1528,8725
2025_Conforme_2_Cam_B_3_116.jpg,vide,0.0004,3
2025_Conforme_2_Cam_B_3_117.jpg,chataigne,0.2684,16058
2025_Conforme_2_Cam_B_3_118.jpg,chataigne,0.224,12576
2025_Conforme_2_Cam_B_3_119.jpg,vide,0.0013,7
2025_Conforme_2_Cam_B_3_12.jpg,vide,0.0012,17
2025_Conforme_2_Cam_B_3_120.jpg,chataigne,0.13,6967
2025_Conforme_2_Cam_B_3_121.jpg,chataigne,0.2922,15419
2025_Conforme_2_Cam_B_3_122.jpg,vide,0.0004,6
2025_Conforme_2_Cam_B_3_123.jpg,vide,0.0016,12
2025_Conforme_2_Cam_B_3_124.jpg,chataigne,0.2283,12830
2025_Conforme_2_Cam_B_3_125.jpg,chataigne,0.1965,10527
2025_Conforme_2_Cam_B_3_126.jpg,chataigne,0.2837,16639
2025_Conforme_2_Cam_B_3_127.jpg,chataigne,0.2155,12230
2025_Conforme_2_Cam_B_3_128.jpg,chataigne,0.2373,14146
2025_Conforme_2_Cam_B_3_129.jpg,vide,0.0015,16
2025_Conforme_2_Cam_B_3_13.jpg,vide,0.0038,13
2025_Conforme_2_Cam_B_3_130.jpg,chataigne,0.0952,5567
2025_Conforme_2_Cam_B_3_131.jpg,chataigne,0.2253,12238
2025_Conforme_2_Cam_B_3_132.jpg,vide,0.0013,11
2025_Conforme_2_Cam_B_3_133.jpg,chataigne,0.1357,8127
2025_Conforme_2_Cam_B_3_134.jpg,chataigne,0.1973,11136
2025_Conforme_2_Cam_B_3_135.jpg,vide,0.0022,10
2025_Conforme_2_Cam_B_3_136.jpg,vide,0.0033,13
2025_Conforme_2_Cam_B_3_137.jpg,vide,0.0014,10
2025_Conforme_2_Cam_B_3_138.jpg,vide,0.0005,6
2025_Conforme_2_Cam_B_3_139.jpg,chataigne,0.285,15459
2025_Conforme_2_Cam_B_3_14.jpg,vide,0.0011,8
2025_Conforme_2_Cam_B_3_140.jpg,chataigne,0.2862,16962
2025_Conforme_2_Cam_B_3_141.jpg,chunks,0.1134,5215
2025_Conforme_2_Cam_B_3_142.jpg,vide,0.0027,10
2025_Conforme_2_Cam_B_3_143.jpg,chunks,0.0978,5497
2025_Conforme_2_Cam_B_3_144.jpg,chataigne,0.1294,7726
2025_Conforme_2_Cam_B_3_145.jpg,chunks,0.0392,1560
2025_Conforme_2_Cam_B_3_146.jpg,vide,0.0014,6
2025_Conforme_2_Cam_B_3_147.jpg,vide,0.0017,12
2025_Conforme_2_Cam_B_3_148.jpg,chataigne,0.171,10232
2025_Conforme_2_Cam_B_3_149.jpg,chataigne,0.2533,12567
2025_Conforme_2_Cam_B_3_15.jpg,vide,0.0019,11
2025_Conforme_2_Cam_B_3_150.jpg,multiple,0.2757,16493
2025_Conforme_2_Cam_B_3_151.jpg,vide,0.0012,12
2025_Conforme_2_Cam_B_3_152.jpg,chataigne,0.1425,7488
2025_Conforme_2_Cam_B_3_153.jpg,vide,0.0022,10
2025_Conforme_2_Cam_B_3_154.jpg,chataigne,0.1373,7920
2025_Conforme_2_Cam_B_3_155.jpg,chataigne,0.1705,9684
2025_Conforme_2_Cam_B_3_156.jpg,chataigne,0.0662,921
2025_Conforme_2_Cam_B_3_157.jpg,chataigne,0.1254,6703
2025_Conforme_2_Cam_B_3_158.jpg,vide,0.0,0
2025_Conforme_2_Cam_B_3_159.jpg,chunks,0.0027,19
2025_Conforme_2_Cam_B_3_16.jpg,vide,0.0025,11
2025_Conforme_2_Cam_B_3_160.jpg,vide,0.0005,4
2025_Conforme_2_Cam_B_3_161.jpg,chunks,0.0155,815
2025_Conforme_2_Cam_B_3_162.jpg,chataigne,0.1687,9910
2025_Conforme_2_Cam_B_3_163.jpg,vide,0.002,12
2025_Conforme_2_Cam_B_3_164.jpg,chataigne,0.1777,10323
2025_Conforme_2_Cam_B_3_165.jpg,chataigne,0.1397,7282
2025_Conforme_2_Cam_B_3_166.jpg,chataigne,0.1665,7664
2025_Conforme_2_Cam_B_3_167.jpg,chataigne,0.2894,16370
2025_Conforme_2_Cam_B_3_168.jpg,chataigne,0.1078,6149
2025_Conforme_2_Cam_B_3_169.jpg,chataigne,0.2175,12828
2025_Conforme_2_Cam_B_3_17.jpg,vide,0.0017,18
2025_Conforme_2_Cam_B_3_170.jpg,chunks,0.0096,453
2025_Conforme_2_Cam_B_3_171.jpg,chataigne,0.0656,3396
2025_Conforme_2_Cam_B_3_172.jpg,chataigne,0.171,10279
2025_Conforme_2_Cam_B_3_173.jpg,chataigne,0.2234,11890
2025_Conforme_2_Cam_B_3_174.jpg,chataigne,0.1972,11223
2025_Conforme_2_Cam_B_3_175.jpg,chataigne,0.1354,7171
2025_Conforme_2_Cam_B_3_176.jpg,chataigne,0.2497,13236
2025_Conforme_2_Cam_B_3_177.jpg,chataigne,0.133,7707
2025_Conforme_2_Cam_B_3_178.jpg,chataigne,0.2162,11562
2025_Conforme_2_Cam_B_3_179.jpg,vide,0.0021,8
2025_Conforme_2_Cam_B_3_18.jpg,vide,0.0009,4
2025_Conforme_2_Cam_B_3_180.jpg,chataigne,0.1853,10296
2025_Conforme_2_Cam_B_3_181.jpg,vide,0.0021,8
2025_Conforme_2_Cam_B_3_182.jpg,chataigne,0.2746,13757
2025_Conforme_2_Cam_B_3_183.jpg,vide,0.0017,8
2025_Conforme_2_Cam_B_3_184.jpg,vide,0.0011,8
2025_Conforme_2_Cam_B_3_185.jpg,vide,0.0017,11
2025_Conforme_2_Cam_B_3_186.jpg,chataigne,0.1243,7560
2025_Conforme_2_Cam_B_3_187.jpg,chataigne,0.2509,14599
2025_Conforme_2_Cam_B_3_188.jpg,chunks,0.0062,128
2025_Conforme_2_Cam_B_3_189.jpg,chataigne,0.0823,4766
2025_Conforme_2_Cam_B_3_19.jpg,vide,0.0026,16
2025_Conforme_2_Cam_B_3_190.jpg,chataigne,0.1063,5592
2025_Conforme_2_Cam_B_3_191.jpg,chataigne,0.1,5285
2025_Conforme_2_Cam_B_3_192.jpg,chataigne,0.2833,16686
2025_Conforme_2_Cam_B_3_193.jpg,chataigne,0.2576,14567
2025_Conforme_2_Cam_B_3_194.jpg,multiple,0.3085,17760
2025_Conforme_2_Cam_B_3_195.jpg,chataigne,0.1992,10509
2025_Conforme_2_Cam_B_3_196.jpg,chataigne,0.2089,11620
2025_Conforme_2_Cam_B_3_197.jpg,chunks,0.0821,4520
2025_Conforme_2_Cam_B_3_198.jpg,chataigne,0.1224,6882
2025_Conforme_2_Cam_B_3_199.jpg,chataigne,0.2834,17278
2025_Conforme_2_Cam_B_3_2.jpg,vide,0.0017,6
2025_Conforme_2_Cam_B_3_20.jpg,vide,0.001,7
2025_Conforme_2_Cam_B_3_200.jpg,chataigne,0.3016,18010
2025_Conforme_2_Cam_B_3_201.jpg,chataigne,0.1556,8259
2025_Conforme_2_Cam_B_3_202.jpg,chunks,0.0653,3307
2025_Conforme_2_Cam_B_3_203.jpg,multiple,0.3617,19378
2025_Conforme_2_Cam_B_3_204.jpg,chataigne,0.3365,18310
2025_Conforme_2_Cam_B_3_205.jpg,chataigne,0.1554,7991
2025_Conforme_2_Cam_B_3_206.jpg,chataigne,0.2751,15788
2025_Conforme_2_Cam_B_3_207.jpg,chataigne,0.2039,12261
2025_Conforme_2_Cam_B_3_208.jpg,chataigne,0.166,9253
2025_Conforme_2_Cam_B_3_209.jpg,chunks,0.0668,3528
2025_Conforme_2_Cam_B_3_21.jpg,vide,0.0001,2
2025_Conforme_2_Cam_B_3_210.jpg,chataigne,0.1062,5974
2025_Conforme_2_Cam_B_3_211.jpg,chataigne,0.2516,13429
2025_Conforme_2_Cam_B_3_212.jpg,multiple,0.3228,19204
2025_Conforme_2_Cam_B_3_213.jpg,chataigne,0.1825,10495
2025_Conforme_2_Cam_B_3_214.jpg,chataigne,0.0971,5645
2025_Conforme_2_Cam_B_3_215.jpg,chataigne,0.2327,12370
2025_Conforme_2_Cam_B_3_216.jpg,multiple,0.2279,12865
2025_Conforme_2_Cam_B_3_217.jpg,chataigne,0.2805,15713
2025_Conforme_2_Cam_B_3_218.jpg,chataigne,0.1577,8009
2025_Conforme_2_Cam_B_3_219.jpg,chunks,0.0251,1241
2025_Conforme_2_Cam_B_3_22.jpg,vide,0.0014,11
2025_Conforme_2_Cam_B_3_220.jpg,chataigne,0.1107,5832
2025_Conforme_2_Cam_B_3_221.jpg,chataigne,0.1516,8240
2025_Conforme_2_Cam_B_3_222.jpg,chataigne,0.1542,9165
2025_Conforme_2_Cam_B_3_223.jpg,chataigne,0.1996,10805
2025_Conforme_2_Cam_B_3_224.jpg,chataigne,0.2355,13175
2025_Conforme_2_Cam_B_3_225.jpg,chataigne,0.0828,4343
2025_Conforme_2_Cam_B_3_226.jpg,chunks,0.0388,1748
2025_Conforme_2_Cam_B_3_227.jpg,chataigne,0.1762,10271
2025_Conforme_2_Cam_B_3_228.jpg,vide,0.0013,9
2025_Conforme_2_Cam_B_3_229.jpg,chataigne,0.2263,13808
2025_Conforme_2_Cam_B_3_23.jpg,vide,0.0013,11
2025_Conforme_2_Cam_B_3_230.jpg,chataigne,0.2474,14815
2025_Conforme_2_Cam_B_3_231.jpg,chunks,0.0015,11
2025_Conforme_2_Cam_B_3_232.jpg,chataigne,0.0498,1704
2025_Conforme_2_Cam_B_3_233.jpg,chataigne,0.3467,19927
2025_Conforme_2_Cam_B_3_234.jpg,chataigne,0.2454,13102
2025_Conforme_2_Cam_B_3_235.jpg,chataigne,0.126,6682
2025_Conforme_2_Cam_B_3_236.jpg,chataigne,0.1402,8464
2025_Conforme_2_Cam_B_3_237.jpg,chataigne,0.1901,11333
2025_Conforme_2_Cam_B_3_238.jpg,chunks,0.0123,635
2025_Conforme_2_Cam_B_3_239.jpg,chataigne,0.2247,13318
2025_Conforme_2_Cam_B_3_24.jpg,vide,0.0006,9
2025_Conforme_2_Cam_B_3_240.jpg,chataigne,0.2062,11513
2025_Conforme_2_Cam_B_3_241.jpg,chataigne,0.1236,7115
2025_Conforme_2_Cam_B_3_242.jpg,chataigne,0.2344,12741
2025_Conforme_2_Cam_B_3_243.jpg,chataigne,0.2034,11311
2025_Conforme_2_Cam_B_3_244.jpg,multiple,0.3291,20102
2025_Conforme_2_Cam_B_3_245.jpg,vide,0.0023,12
2025_Conforme_2_Cam_B_3_246.jpg,vide,0.0017,7
2025_Conforme_2_Cam_B_3_247.jpg,chataigne,0.1467,8906
2025_Conforme_2_Cam_B_3_248.jpg,chataigne,0.3155,17487
2025_Conforme_2_Cam_B_3_249.jpg,chataigne,0.316,16810
2025_Conforme_2_Cam_B_3_25.jpg,vide,0.001,11
2025_Conforme_2_Cam_B_3_250.jpg,chataigne,0.1894,10984
2025_Conforme_2_Cam_B_3_251.jpg,vide,0.0027,12
2025_Conforme_2_Cam_B_3_252.jpg,chunks,0.0048,29
2025_Conforme_2_Cam_B_3_253.jpg,chataigne,0.1886,9985
2025_Conforme_2_Cam_B_3_254.jpg,chataigne,0.2148,13002
2025_Conforme_2_Cam_B_3_255.jpg,chataigne,0.1392,8325
2025_Conforme_2_Cam_B_3_256.jpg,chataigne,0.1417,7819
2025_Conforme_2_Cam_B_3_257.jpg,chataigne,0.347,19730
2025_Conforme_2_Cam_B_3_258.jpg,chunks,0.0756,4181
2025_Conforme_2_Cam_B_3_259.jpg,chunks,0.0848,4104
2025_Conforme_2_Cam_B_3_26.jpg,vide,0.0009,12
2025_Conforme_2_Cam_B_3_260.jpg,chataigne,0.2388,13693
2025_Conforme_2_Cam_B_3_261.jpg,chataigne,0.2048,11992
2025_Conforme_2_Cam_B_3_262.jpg,chataigne,0.2496,13980
2025_Conforme_2_Cam_B_3_263.jpg,chataigne,0.1174,6851
2025_Conforme_2_Cam_B_3_264.jpg,chataigne,0.1615,8488
2025_Conforme_2_Cam_B_3_265.jpg,chataigne,0.2471,14828
2025_Conforme_2_Cam_B_3_266.jpg,chataigne,0.1588,8776
2025_Conforme_2_Cam_B_3_267.jpg,chataigne,0.1016,6130
2025_Conforme_2_Cam_B_3_268.jpg,chataigne,0.1669,10014
2025_Conforme_2_Cam_B_3_269.jpg,chataigne,0.2963,16001
2025_Conforme_2_Cam_B_3_27.jpg,vide,0.0012,19
2025_Conforme_2_Cam_B_3_270.jpg,chataigne,0.3009,18036
2025_Conforme_2_Cam_B_3_271.jpg,chataigne,0.0964,4018
2025_Conforme_2_Cam_B_3_272.jpg,chataigne,0.1157,6119
2025_Conforme_2_Cam_B_3_273.jpg,chunks,0.0048,215
2025_Conforme_2_Cam_B_3_274.jpg,chataigne,0.3047,18343
2025_Conforme_2_Cam_B_3_275.jpg,chataigne,0.2715,15239
2025_Conforme_2_Cam_B_3_276.jpg,chataigne,0.2643,14181
2025_Conforme_2_Cam_B_3_277.jpg,chataigne,0.1376,7390
2025_Conforme_2_Cam_B_3_278.jpg,chataigne,0.2029,11333
2025_Conforme_2_Cam_B_3_279.jpg,chataigne,0.1796,10167
2025_Conforme_2_Cam_B_3_28.jpg,chataigne,0.1059,5604
2025_Conforme_2_Cam_B_3_280.jpg,chataigne,0.1791,9744
2025_Conforme_2_Cam_B_3_281.jpg,chataigne,0.2363,14314
2025_Conforme_2_Cam_B_3_282.jpg,chunks,0.0906,4947
2025_Conforme_2_Cam_B_3_283.jpg,chataigne,0.1455,8706
2025_Conforme_2_Cam_B_3_284.jpg,chataigne,0.1527,9132
2025_Conforme_2_Cam_B_3_285.jpg,chataigne,0.1845,10988
2025_Conforme_2_Cam_B_3_286.jpg,chataigne,0.2119,11989
2025_Conforme_2_Cam_B_3_287.jpg,chataigne,0.0922,4087
2025_Conforme_2_Cam_B_3_288.jpg,chataigne,0.1339,8023
2025_Conforme_2_Cam_B_3_289.jpg,chataigne,0.1589,8491
2025_Conforme_2_Cam_B_3_29.jpg,vide,0.0002,3
2025_Conforme_2_Cam_B_3_290.jpg,chataigne,0.1627,9658
2025_Conforme_2_Cam_B_3_291.jpg,chataigne,0.1675,8889
2025_Conforme_2_Cam_B_3_292.jpg,vide,0.0027,11
2025_Conforme_2_Cam_B_3_293.jpg,chataigne,0.0765,4250
2025_Conforme_2_Cam_B_3_294.jpg,chunks,0.0522,2882
2025_Conforme_2_Cam_B_3_295.jpg,chataigne,0.246,13134
2025_Conforme_2_Cam_B_3_296.jpg,chataigne,0.2232,11683
2025_Conforme_2_Cam_B_3_297.jpg,chataigne,0.1684,8897
2025_Conforme_2_Cam_B_3_298.jpg,chataigne,0.2656,15684
2025_Conforme_2_Cam_B_3_299.jpg,chataigne,0.1442,7981
2025_Conforme_2_Cam_B_3_3.jpg,vide,0.001,5
2025_Conforme_2_Cam_B_3_30.jpg,vide,0.0,1
2025_Conforme_2_Cam_B_3_300.jpg,chataigne,0.224,11935
2025_Conforme_2_Cam_B_3_301.jpg,vide,0.0007,4
2025_Conforme_2_Cam_B_3_302.jpg,chataigne,0.3507,18571
2025_Conforme_2_Cam_B_3_303.jpg,chataigne,0.3104,17361
2025_Conforme_2_Cam_B_3_304.jpg,chataigne,0.2357,12412
2025_Conforme_2_Cam_B_3_305.jpg,chataigne,0.2915,15727
2025_Conforme_2_Cam_B_3_306.jpg,chataigne,0.2509,12570
2025_Conforme_2_Cam_B_3_307.jpg,chataigne,0.1307,7085
2025_Conforme_2_Cam_B_3_308.jpg,chataigne,0.1805,10790
2025_Conforme_2_Cam_B_3_309.jpg,chataigne,0.2719,15674
2025_Conforme_2_Cam_B_3_31.jpg,vide,0.0016,12
2025_Conforme_2_Cam_B_3_310.jpg,vide,0.0004,4
2025_Conforme_2_Cam_B_3_311.jpg,chataigne,0.3177,18018
2025_Conforme_2_Cam_B_3_312.jpg,vide,0.0027,12
2025_Conforme_2_Cam_B_3_313.jpg,vide,0.0016,10
2025_Conforme_2_Cam_B_3_314.jpg,vide,0.0006,4
2025_Conforme_2_Cam_B_3_315.jpg,chataigne,0.0616,2561
2025_Conforme_2_Cam_B_3_316.jpg,chataigne,0.1684,9539
2025_Conforme_2_Cam_B_3_317.jpg,chataigne,0.1121,6486
2025_Conforme_2_Cam_B_3_318.jpg,chataigne,0.1755,9855
2025_Conforme_2_Cam_B_3_319.jpg,chataigne,0.069,3832
2025_Conforme_2_Cam_B_3_32.jpg,vide,0.0001,3
2025_Conforme_2_Cam_B_3_320.jpg,chataigne,0.082,4962
2025_Conforme_2_Cam_B_3_321.jpg,vide,0.0014,11
2025_Conforme_2_Cam_B_3_322.jpg,chataigne,0.2371,13445
2025_Conforme_2_Cam_B_3_323.jpg,chataigne,0.1927,11634
2025_Conforme_2_Cam_B_3_324.jpg,chataigne,0.1367,8025
2025_Conforme_2_Cam_B_3_325.jpg,chataigne,0.1315,7371
2025_Conforme_2_Cam_B_3_326.jpg,chunks,0.0183,1048
2025_Conforme_2_Cam_B_3_327.jpg,chunks,0.027,1110
2025_Conforme_2_Cam_B_3_328.jpg,chataigne,0.1409,8108
2025_Conforme_2_Cam_B_3_329.jpg,vide,0.0001,3
2025_Conforme_2_Cam_B_3_33.jpg,vide,0.0008,6
2025_Conforme_2_Cam_B_3_330.jpg,chataigne,0.2406,12958
2025_Conforme_2_Cam_B_3_331.jpg,chataigne,0.0452,2245
2025_Conforme_2_Cam_B_3_332.jpg,chataigne,0.2603,14772
2025_Conforme_2_Cam_B_3_333.jpg,chataigne,0.2159,12461
2025_Conforme_2_Cam_B_3_334.jpg,chataigne,0.2946,15725
2025_Conforme_2_Cam_B_3_335.jpg,multiple,0.3874,19877
2025_Conforme_2_Cam_B_3_336.jpg,chataigne,0.2745,15680
2025_Conforme_2_Cam_B_3_337.jpg,chataigne,0.2392,13547
2025_Conforme_2_Cam_B_3_338.jpg,chataigne,0.2709,14404
2025_Conforme_2_Cam_B_3_339.jpg,chataigne,0.1756,10420
2025_Conforme_2_Cam_B_3_34.jpg,vide,0.0001,3
2025_Conforme_2_Cam_B_3_340.jpg,chataigne,0.1841,10923
2025_Conforme_2_Cam_B_3_341.jpg,chataigne,0.2463,13378
2025_Conforme_2_Cam_B_3_342.jpg,chataigne,0.1123,6699
2025_Conforme_2_Cam_B_3_343.jpg,chataigne,0.0952,4619
2025_Conforme_2_Cam_B_3_344.jpg,chataigne,0.2073,11079
2025_Conforme_2_Cam_B_3_345.jpg,chataigne,0.169,9961
2025_Conforme_2_Cam_B_3_346.jpg,chunks,0.0742,4228
2025_Conforme_2_Cam_B_3_347.jpg,chataigne,0.1549,8697
2025_Conforme_2_Cam_B_3_348.jpg,chataigne,0.2204,11557
2025_Conforme_2_Cam_B_3_349.jpg,chunks,0.1707,8861
2025_Conforme_2_Cam_B_3_35.jpg,vide,0.0018,10
2025_Conforme_2_Cam_B_3_350.jpg,chunks,0.0869,4803
2025_Conforme_2_Cam_B_3_351.jpg,chataigne,0.3113,18616
2025_Conforme_2_Cam_B_3_352.jpg,chataigne,0.2854,17419
2025_Conforme_2_Cam_B_3_353.jpg,chataigne,0.27,15455
2025_Conforme_2_Cam_B_3_354.jpg,chataigne,0.1833,10077
2025_Conforme_2_Cam_B_3_355.jpg,chataigne,0.1313,6765
2025_Conforme_2_Cam_B_3_356.jpg,chataigne,0.281,13817
2025_Conforme_2_Cam_B_3_357.jpg,multiple,0.1603,7688
2025_Conforme_2_Cam_B_3_358.jpg,chataigne,0.0884,2678
2025_Conforme_2_Cam_B_3_359.jpg,chataigne,0.0435,1118
2025_Conforme_2_Cam_B_3_36.jpg,chataigne,0.0836,4771
2025_Conforme_2_Cam_B_3_360.jpg,multiple,0.1987,10443
2025_Conforme_2_Cam_B_3_361.jpg,chataigne,0.2185,10384
2025_Conforme_2_Cam_B_3_362.jpg,chataigne,0.1528,9078
2025_Conforme_2_Cam_B_3_363.jpg,chataigne,0.1874,9536
2025_Conforme_2_Cam_B_3_364.jpg,chataigne,0.2702,15266
2025_Conforme_2_Cam_B_3_365.jpg,chunks,0.0027,12
2025_Conforme_2_Cam_B_3_366.jpg,chataigne,0.3325,16525
2025_Conforme_2_Cam_B_3_367.jpg,chataigne,0.0682,3879
2025_Conforme_2_Cam_B_3_368.jpg,chataigne,0.3186,17075
2025_Conforme_2_Cam_B_3_369.jpg,chataigne,0.1111,6542
2025_Conforme_2_Cam_B_3_37.jpg,chunks,0.0143,589
2025_Conforme_2_Cam_B_3_370.jpg,chataigne,0.0884,4650
2025_Conforme_2_Cam_B_3_371.jpg,chataigne,0.1674,9443
2025_Conforme_2_Cam_B_3_372.jpg,chataigne,0.3111,16991
2025_Conforme_2_Cam_B_3_373.jpg,chataigne,0.1447,8546
2025_Conforme_2_Cam_B_3_374.jpg,chunks,0.0684,3733
2025_Conforme_2_Cam_B_3_375.jpg,chataigne,0.0779,3664
2025_Conforme_2_Cam_B_3_376.jpg,chataigne,0.0745,4172
2025_Conforme_2_Cam_B_3_377.jpg,chunks,0.036,1655
2025_Conforme_2_Cam_B_3_378.jpg,chataigne,0.0892,4839
2025_Conforme_2_Cam_B_3_379.jpg,chataigne,0.1675,9589
2025_Conforme_2_Cam_B_3_38.jpg,chunks,0.0502,2445
2025_Conforme_2_Cam_B_3_380.jpg,chataigne,0.1164,6326
2025_Conforme_2_Cam_B_3_381.jpg,chataigne,0.0754,4171
2025_Conforme_2_Cam_B_3_382.jpg,vide,0.0018,15
2025_Conforme_2_Cam_B_3_383.jpg,chataigne,0.1831,9538
2025_Conforme_2_Cam_B_3_384.jpg,chataigne,0.1773,10493
2025_Conforme_2_Cam_B_3_385.jpg,vide,0.0033,13
2025_Conforme_2_Cam_B_3_386.jpg,chataigne,0.3506,21053
2025_Conforme_2_Cam_B_3_387.jpg,chataigne,0.2948,16460
2025_Conforme_2_Cam_B_3_388.jpg,chataigne,0.2165,12914
2025_Conforme_2_Cam_B_3_389.jpg,chataigne,0.248,13187
2025_Conforme_2_Cam_B_3_39.jpg,chataigne,0.2321,13822
2025_Conforme_2_Cam_B_3_390.jpg,vide,0.0025,8
2025_Conforme_2_Cam_B_3_391.jpg,chataigne,0.2726,15192
2025_Conforme_2_Cam_B_3_392.jpg,vide,0.0022,15
2025_Conforme_2_Cam_B_3_393.jpg,chataigne,0.2451,13609
2025_Conforme_2_Cam_B_3_394.jpg,chataigne,0.3222,19390
2025_Conforme_2_Cam_B_3_395.jpg,multiple,0.2272,13786
2025_Conforme_2_Cam_B_3_396.jpg,chataigne,0.1018,5636
2025_Conforme_2_Cam_B_3_397.jpg,chataigne,0.1726,9827
2025_Conforme_2_Cam_B_3_398.jpg,vide,0.0021,9
2025_Conforme_2_Cam_B_3_399.jpg,chataigne,0.2743,15066
2025_Conforme_2_Cam_B_3_4.jpg,vide,0.0022,15
2025_Conforme_2_Cam_B_3_40.jpg,vide,0.0015,12
2025_Conforme_2_Cam_B_3_400.jpg,multiple,0.1606,7764
2025_Conforme_2_Cam_B_3_401.jpg,multiple,0.3095,18544
2025_Conforme_2_Cam_B_3_402.jpg,chunks,0.0477,2745
2025_Conforme_2_Cam_B_3_403.jpg,chataigne,0.3058,17146
2025_Conforme_2_Cam_B_3_404.jpg,vide,0.0013,13
2025_Conforme_2_Cam_B_3_405.jpg,vide,0.0004,6
2025_Conforme_2_Cam_B_3_406.jpg,vide,0.0017,20
2025_Conforme_2_Cam_B_3_407.jpg,chataigne,0.202,11029
2025_Conforme_2_Cam_B_3_408.jpg,chataigne,0.2665,13233
2025_Conforme_2_Cam_B_3_409.jpg,chataigne,0.1512,7921
2025_Conforme_2_Cam_B_3_41.jpg,vide,0.0016,10
2025_Conforme_2_Cam_B_3_410.jpg,multiple,0.1946,11412
2025_Conforme_2_Cam_B_3_411.jpg,chataigne,0.091,4660
2025_Conforme_2_Cam_B_3_412.jpg,vide,0.0024,15
2025_Conforme_2_Cam_B_3_414.jpg,vide,0.0008,6
2025_Conforme_2_Cam_B_3_415.jpg,vide,0.0009,5
2025_Conforme_2_Cam_B_3_416.jpg,vide,0.0005,7
2025_Conforme_2_Cam_B_3_417.jpg,chataigne,0.2576,14682
2025_Conforme_2_Cam_B_3_418.jpg,vide,0.003,11
2025_Conforme_2_Cam_B_3_419.jpg,vide,0.0008,10
2025_Conforme_2_Cam_B_3_42.jpg,vide,0.0026,10
2025_Conforme_2_Cam_B_3_420.jpg,vide,0.0027,9
2025_Conforme_2_Cam_B_3_421.jpg,vide,0.0025,8
2025_Conforme_2_Cam_B_3_422.jpg,vide,0.0023,10
2025_Conforme_2_Cam_B_3_423.jpg,vide,0.0018,15
2025_Conforme_2_Cam_B_3_424.jpg,vide,0.0007,14
2025_Conforme_2_Cam_B_3_425.jpg,vide,0.002,84
2025_Conforme_2_Cam_B_3_426.jpg,vide,0.0011,14
2025_Conforme_2_Cam_B_3_427.jpg,chunks,0.0792,4256
2025_Conforme_2_Cam_B_3_428.jpg,chataigne,0.1504,7895
2025_Conforme_2_Cam_B_3_429.jpg,vide,0.0022,8
2025_Conforme_2_Cam_B_3_43.jpg,chataigne,0.1069,5674
2025_Conforme_2_Cam_B_3_430.jpg,chataigne,0.1794,9523
2025_Conforme_2_Cam_B_3_431.jpg,chataigne,0.1851,8854
2025_Conforme_2_Cam_B_3_432.jpg,chataigne,0.178,9839
2025_Conforme_2_Cam_B_3_433.jpg,multiple,0.402,21105
2025_Conforme_2_Cam_B_3_434.jpg,chataigne,0.195,9205
2025_Conforme_2_Cam_B_3_435.jpg,multiple,0.322,18201
2025_Conforme_2_Cam_B_3_436.jpg,multiple,0.2111,11148
2025_Conforme_2_Cam_B_3_437.jpg,multiple,0.1112,5836
2025_Conforme_2_Cam_B_3_438.jpg,multiple,0.1861,10830
2025_Conforme_2_Cam_B_3_439.jpg,chataigne,0.0898,3732
2025_Conforme_2_Cam_B_3_44.jpg,chataigne,0.4062,23340
2025_Conforme_2_Cam_B_3_440.jpg,multiple,0.4141,23049
2025_Conforme_2_Cam_B_3_441.jpg,multiple,0.3366,16269
2025_Conforme_2_Cam_B_3_442.jpg,chunks,0.0601,3145
2025_Conforme_2_Cam_B_3_443.jpg,chataigne,0.1005,5523
2025_Conforme_2_Cam_B_3_444.jpg,multiple,0.3052,16229
2025_Conforme_2_Cam_B_3_445.jpg,multiple,0.37,21292
2025_Conforme_2_Cam_B_3_446.jpg,vide,0.0001,3
2025_Conforme_2_Cam_B_3_447.jpg,multiple,0.2102,8067
2025_Conforme_2_Cam_B_3_448.jpg,chataigne,0.1906,9995
2025_Conforme_2_Cam_B_3_449.jpg,multiple,0.3153,16325
2025_Conforme_2_Cam_B_3_45.jpg,multiple,0.2989,17875
2025_Conforme_2_Cam_B_3_450.jpg,chataigne,0.2542,14452
2025_Conforme_2_Cam_B_3_451.jpg,chataigne,0.2167,11034
2025_Conforme_2_Cam_B_3_452.jpg,chataigne,0.1118,6749
